32.55,89.00,990.25,8.00,48.00,15.29,32.00
32.94,89.00,1091.75,8.00,48.00,15.29,32.00
32.94,89.00,1135.75,8.00,48.00,15.29,32.00
32.55,89.00,1168.25,8.00,48.00,15.29,31.00
32.16,89.00,1125.25,8.00,48.00,15.29,35.00
36.08,89.00,1129.25,8.00,48.00,17.25,40.00
38.82,89.00,1190.00,8.00,48.00,16.86,41.00
39.61,90.00,1227.75,8.00,48.00,16.86,43.00
41.18,89.00,1235.50,9.00,48.00,16.86,44.00
41.57,89.00,1256.75,9.00,48.00,16.86,45.00
41.96,89.00,1269.50,9.00,48.00,16.86,44.00
42.35,88.00,1180.75,9.00,48.00,15.69,41.00
40.78,88.00,1091.25,9.00,48.00,14.51,37.00
36.47,89.00,1082.00,9.00,48.00,14.51,34.00
33.33,89.00,1061.50,9.00,48.00,14.51,32.00
31.76,89.00,1042.00,9.00,48.00,14.51,31.00
30.98,90.00,1023.00,9.00,48.00,14.51,30.00
30.59,89.00,1007.50,9.00,48.00,14.51,30.00
31.37,89.00,994.00,9.00,48.00,14.51,31.00
31.76,89.00,971.25,9.00,48.00,14.51,31.00
31.76,89.00,960.00,9.00,48.00,14.51,31.00
32.16,89.00,925.50,8.00,48.00,14.51,31.00
32.16,89.00,898.50,7.00,48.00,14.51,31.00
32.55,89.00,868.50,7.00,48.00,14.51,32.00
33.73,89.00,827.75,7.00,48.00,14.51,32.00
34.90,89.00,814.00,6.00,48.00,14.90,34.00
35.69,89.00,781.25,6.00,48.00,14.90,36.00
37.65,88.00,776.75,5.00,48.00,14.90,37.00
39.22,88.00,774.00,5.00,48.00,14.90,38.00
40.78,88.00,766.00,5.00,48.00,14.90,39.00
41.96,89.00,767.25,5.00,48.00,14.90,40.00
42.75,88.00,764.25,5.00,48.00,14.90,41.00
43.92,88.00,771.50,4.00,48.00,14.90,41.00
43.92,89.00,774.00,4.00,48.00,14.90,41.00
43.92,89.00,772.00,4.00,48.00,14.90,42.00
45.49,89.00,799.75,4.00,48.00,16.86,45.00
47.45,88.00,936.50,4.00,48.00,16.47,46.00
46.67,88.00,1000.00,5.00,48.00,16.47,46.00
45.88,89.00,1040.00,5.00,48.00,16.47,46.00
45.88,89.00,1061.00,5.00,48.00,15.69,45.00
45.88,88.00,1036.75,5.00,48.00,15.69,42.00
42.75,89.00,888.00,5.00,48.00,14.51,39.00
40.00,89.00,871.75,5.00,48.00,14.51,38.00
39.22,90.00,866.50,5.00,48.00,14.51,37.00
38.43,89.00,867.25,6.00,48.00,14.51,39.00
41.18,89.00,865.00,6.00,48.00,17.25,44.00
45.49,89.00,990.25,6.00,48.00,16.08,44.00
44.71,89.00,1066.75,6.00,48.00,16.08,42.00
41.96,89.00,1093.00,6.00,48.00,15.69,40.00
40.39,89.00,1083.50,6.00,48.00,15.29,39.00
40.39,90.00,1014.75,6.00,48.00,15.29,36.00
38.04,89.00,964.25,7.00,48.00,14.51,34.00
35.69,89.00,959.50,7.00,48.00,14.51,33.00
34.51,89.00,954.00,7.00,48.00,14.51,33.00
34.51,90.00,939.25,7.00,48.00,14.51,33.00
34.12,90.00,931.50,7.00,48.00,14.51,32.00
34.12,89.00,915.75,7.00,48.00,14.51,32.00
34.12,90.00,906.50,7.00,48.00,14.51,32.00
34.12,89.00,896.75,7.00,48.00,14.51,32.00
34.12,89.00,885.00,7.00,48.00,14.51,32.00
34.12,90.00,877.50,7.00,48.00,14.51,32.00
34.12,90.00,854.50,6.00,48.00,14.51,32.00
34.51,90.00,851.00,6.00,48.00,17.25,38.00
40.39,90.00,858.25,6.00,48.00,17.25,53.00
57.25,89.00,1035.25,6.00,48.00,20.78,58.00
58.82,89.00,1195.75,6.00,48.00,18.82,54.00
53.33,90.00,1321.50,6.00,48.00,16.08,49.00
49.02,89.00,1186.25,7.00,48.00,16.08,45.00
46.27,90.00,1049.00,7.00,48.00,15.69,43.00
43.53,90.00,1036.50,7.00,48.00,14.90,39.00
39.61,90.00,1014.25,7.00,48.00,14.90,37.00
38.43,90.00,988.00,7.00,48.00,14.51,36.00
36.86,90.00,977.00,7.00,48.00,14.51,35.00
36.08,90.00,957.50,7.00,48.00,14.51,34.00
35.69,90.00,911.00,7.00,48.00,14.51,34.00
35.29,90.00,896.50,6.00,48.00,14.51,34.00
35.69,90.00,856.25,6.00,48.00,14.90,35.00
36.47,90.00,840.50,6.00,48.00,14.90,36.00
38.04,90.00,823.00,5.00,48.00,14.90,37.00
39.22,90.00,811.00,5.00,48.00,14.90,38.00
40.39,90.00,801.75,5.00,48.00,14.90,39.00
41.57,90.00,790.50,5.00,48.00,14.90,40.00
42.35,90.00,783.50,5.00,48.00,14.90,41.00
44.31,90.00,772.75,5.00,48.00,14.90,43.00
46.27,90.00,861.25,5.00,48.00,17.25,49.00
51.76,90.00,933.75,5.00,48.00,17.65,50.00
50.98,90.00,1126.50,5.00,48.00,16.86,49.00
48.24,90.00,1149.50,5.00,48.00,16.86,48.00
47.06,90.00,1157.25,5.00,48.00,17.25,48.00
46.27,90.00,1160.25,5.00,48.00,16.86,48.00
46.27,90.00,1163.00,6.00,48.00,16.86,48.00
45.88,90.00,1169.00,6.00,48.00,16.86,47.00
45.10,90.00,1170.25,7.00,48.00,15.69,45.00
44.71,90.00,1081.50,7.00,48.00,15.69,41.00
41.18,90.00,956.50,7.00,48.00,14.51,38.00
38.43,90.00,991.75,7.00,48.00,14.51,36.00
37.25,90.00,971.00,7.00,48.00,14.51,36.00
